"","FBCF","CIB","CURI","EMBI","ER","IBOV","ICE","ICI","IIE","IR","LTOT","NFSP","PIB","POUP","TT","WP"
"1",12.2087022069655,4.61779021734419,4.36437169943516,7.4313843025837,5.06423925018105,9.21336579077787,4.53903038348355,4.57882621064849,4.84968376303849,9.30316415757684,7.83426437994767,-3.31,13.9021814920916,11.9501086692089,4.5335667671284,4.39345383438375
"2",12.2024069377272,4.64976106931597,4.37701409285034,7.32524306231738,5.06701562753236,9.29105168199628,4.54116485601218,4.60416968565451,4.8283137373023,9.3308451079712,8.02327077653155,-3.19,13.8941729944173,11.9822036204237,4.49200148788245,4.3760419946418
"3",12.181457201217,4.61956606627182,4.38949864951258,7.18318072676488,5.00635949923347,9.34890396816278,4.57471097850338,4.63375764284,4.7740687224499,9.25133222678429,7.81420943046056,-3.24,13.8870282782928,12.0367319591463,4.51906748693468,4.38973563411129
"4",12.1634609773008,4.69180649264764,4.38576962095272,7.16483638132404,5.07636061071339,9.24474662959972,4.57367951889672,4.60416968565451,4.72206393745959,8.48511005610701,7.94324353892605,-3.35,13.8840771116572,12.0742476854716,4.49992077526899,4.39810664350999
"5",12.1330259394621,4.60696856792947,4.38327585407431,6.99423873887027,5.02945704833684,9.30339396829443,4.57264699428253,4.57677071146639,4.68951133442184,8.36407308913099,7.66128568727722,-3.33,13.8799394013893,12.0644231964379,4.52710053056617,4.40283797312318
"6",12.0943226043218,4.50909971723736,4.38077585277223,6.80138896667511,4.92826766366083,9.39456272311351,4.5485998344997,4.55282370561588,4.59410923862867,8.17847049755929,7.52143045795298,-3.57,13.8755641858644,12.0241655948436,4.52352619694758,4.39873846361691
"7",12.065545311051,4.46969404642564,4.37197629882038,6.66423507201262,4.89057466669581,9.4797166249273,4.48074010760991,4.50976000118343,4.73268350628705,7.73626748549983,7.75772809120968,-3.61,13.8785974453737,12.0040550123741,4.53892354016916,4.3969124074852
"8",12.0585178472478,4.43034049495243,4.36054760299676,6.62671774924902,4.86968598040803,9.50977807543882,4.43319492124828,4.45782959808938,4.64053732982538,8.16676674959251,8.03648469060897,-3.42,13.8940384850519,12.0212147507841,4.54785881927498,4.39819445966319
"9",12.0613638985192,4.44288652293064,4.35156742718917,6.6610760542609,4.8613615913485,9.51413511712734,4.39814601655377,4.41037110768302,4.71312732749318,8.60261630425365,8.01094449743638,-3.42,13.9091626980668,12.0533414720772,4.55208581489564,4.4048817552088
"10",12.0735940648907,4.50092016461429,4.35926964755127,6.65966015297834,4.88914539650855,9.54741446825986,4.47392189937814,4.47506150064107,4.66249525260736,7.32597549317804,7.34539843054559,-3.55,13.9218945713652,12.0904214170227,4.53870981928782,4.40507060112724
"11",12.0927002109973,4.49602473872729,4.36818122785183,6.51073171331305,4.86460709299957,9.68623005346958,4.54648118963941,4.5485998344997,4.5485998344997,5.10682647212088,7.66990581448048,-3.35,13.928185852557,12.1342952579695,4.54041830875839,4.41363543340965
